player_id,game_id,player_name,role,is_werewolf,similarity,attempts,status,threshold
game12_Player5,12,Player5,Villager,False,0.8297577500343323,0,EXISTING,0.8
game12_Player4,12,Player4,Villager,False,0.8233489394187927,0,EXISTING,0.8
game12_Player1,12,Player1,Villager,False,0.8025264143943787,0,EXISTING,0.8
game12_Player2,12,Player2,Werewolf,True,0.7618421316146851,5,FAILED_TO_REACH,0.8
game12_Player3,12,Player3,FortuneTeller,False,0.816226601600647,0,EXISTING,0.8
game13_Player2,13,Player2,Villager,False,0.7554554343223572,5,FAILED_TO_REACH,0.8
game13_Player1,13,Player1,Villager,False,0.7527368068695068,5,FAILED_TO_REACH,0.8
game13_Player5,13,Player5,FortuneTeller,False,0.8197115659713745,0,EXISTING,0.8
game13_Player3,13,Player3,Werewolf,True,0.7179102301597595,5,FAILED_TO_REACH,0.8
game13_Player4,13,Player4,Villager,False,0.7946105599403381,5,FAILED_TO_REACH,0.8
game14_Player3,14,Player3,Villager,False,0.8079586625099182,2,SUCCESS,0.8
game14_Player2,14,Player2,Villager,False,0.7597432732582092,5,FAILED_TO_REACH,0.8
game14_Player4,14,Player4,FortuneTeller,False,0.8225625157356262,0,EXISTING,0.8
game14_Player1,14,Player1,Villager,False,0.6806588768959045,5,FAILED_TO_REACH,0.8
game14_Player5,14,Player5,Werewolf,True,0.8317771553993225,0,EXISTING,0.8
game15_Player5,15,Player5,Werewolf,True,0.804956316947937,0,EXISTING,0.8
game15_Player4,15,Player4,FortuneTeller,False,0.7394750714302063,5,FAILED_TO_REACH,0.8
game15_Player2,15,Player2,Villager,False,0.8265705704689026,0,EXISTING,0.8
game15_Player3,15,Player3,Villager,False,0.8048410415649414,2,SUCCESS,0.8
game15_Player1,15,Player1,Villager,False,0.733143150806427,5,FAILED_TO_REACH,0.8
game16_Player1,16,Player1,Villager,False,0.8183277249336243,0,EXISTING,0.8
game16_Player2,16,Player2,Werewolf,True,0.7346657514572144,5,FAILED_TO_REACH,0.8
game16_Player5,16,Player5,Villager,False,0.8009346127510071,0,EXISTING,0.8
game16_Player4,16,Player4,FortuneTeller,False,0.7647774815559387,5,FAILED_TO_REACH,0.8
game16_Player3,16,Player3,Villager,False,0.8080934286117554,0,EXISTING,0.8
game17_Player2,17,Player2,Villager,False,0.7770811319351196,5,FAILED_TO_REACH,0.8
game17_Player3,17,Player3,FortuneTeller,False,0.8132625222206116,0,EXISTING,0.8
game17_Player1,17,Player1,Werewolf,True,0.72796630859375,5,FAILED_TO_REACH,0.8
game17_Player5,17,Player5,Villager,False,0.7583072781562805,5,FAILED_TO_REACH,0.8
game17_Player4,17,Player4,Villager,False,0.699496328830719,5,FAILED_TO_REACH,0.8
game18_Player2,18,Player2,Villager,False,0.7199997305870056,5,FAILED_TO_REACH,0.8
game18_Player1,18,Player1,Villager,False,0.8170018196105957,0,EXISTING,0.8
game18_Player3,18,Player3,Werewolf,True,0.7438355088233948,5,FAILED_TO_REACH,0.8
game18_Player5,18,Player5,Villager,False,0.7776914834976196,5,FAILED_TO_REACH,0.8
game18_Player4,18,Player4,FortuneTeller,False,0.7594508528709412,5,FAILED_TO_REACH,0.8
game19_Player2,19,Player2,Villager,False,0.8095977306365967,1,SUCCESS,0.8
game19_Player4,19,Player4,Werewolf,True,0.789135217666626,5,FAILED_TO_REACH,0.8
game19_Player5,19,Player5,Villager,False,0.7825243473052979,5,FAILED_TO_REACH,0.8
game19_Player3,19,Player3,Villager,False,0.7582561373710632,5,FAILED_TO_REACH,0.8
game19_Player1,19,Player1,FortuneTeller,False,0.8047410845756531,0,EXISTING,0.8
game20_Player4,20,Player4,Villager,False,0.7557905912399292,5,FAILED_TO_REACH,0.8
game20_Player3,20,Player3,Werewolf,True,0.7470701336860657,5,FAILED_TO_REACH,0.8
game20_Player2,20,Player2,Villager,False,0.8141683340072632,0,EXISTING,0.8
game20_Player5,20,Player5,FortuneTeller,False,0.8356903791427612,0,EXISTING,0.8
game20_Player1,20,Player1,Villager,False,0.8197680711746216,4,SUCCESS,0.8
